Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End,Planned Quantity,Planned Value,Actual Quantity,Actual Cost,Earned Value
C32,32 Mpa,120.0,m3,26112.3192,217.60266,259.0,46335.41999999999,178.0733590733591,80.0,17408.2128,249.0,44698.4,54183.06234,2012-02-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,0.0,0.0,83.0,14942.0,18061.02077999999
C32,32 Mpa,120.0,m3,26112.3192,217.60266,259.0,46335.41999999999,178.0733590733591,117.0,25459.51122,254.0,45507.99999999999,55271.07564,2012-03-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,37.0,8051.298419999999,5.0,809.5999999999913,1088.013300000006
C32,32 Mpa,120.0,m3,26112.3192,217.60266,259.0,46335.41999999999,178.0733590733591,120.0,26112.3192,259.0,45507.99999999999,56359.08894,2012-04-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,3.0,652.8079800000014,5.0,0.0,1088.0132999999987
C32,32 Mpa,120.0,m3,26112.3192,217.60266,259.0,46335.41999999999,178.0733590733591,120.0,26112.3192,259.0,45665.99999999999,56359.08894,2012-06-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,0.0,0.0,0.0,158.0,0.0
C32,32 Mpa,120.0,m3,26112.3192,217.60266,259.0,46335.41999999999,178.0733590733591,120.0,26112.3192,259.0,46335.41999999999,56359.08894,2012-07-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,0.0,0.0,0.0,669.4199999999983,0.0
C32,32 Mpa,120.0,m3,26112.3192,217.60266,259.0,46335.41999999999,178.0733590733591,120.0,26112.3192,259.0,46335.41999999999,26112.3192,2012-08-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,0.0,0.0,0.0,0.0,-30246.76974
CKM,Kerb Mix,43.0,m3,8427.724806201551,195.9936001442221,30.0,5390.78,179.7,0.0,0.0,0.0,31.28,0.0,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,,,,,
CKM,Kerb Mix,43.0,m3,8427.724806201551,195.9936001442221,30.0,5390.78,179.7,4.8,940.769280692266,0.0,31.28,0.0,2011-11-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,4.8,940.769280692266,0.0,0.0,0.0
CKM,Kerb Mix,43.0,m3,8427.724806201551,195.9936001442221,30.0,5390.78,179.7,25.0,4899.840003605553,0.0,31.28,0.0,2011-12-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,20.2,3959.0707229132868,0.0,0.0,0.0
CKM,Kerb Mix,43.0,m3,8427.724806201551,195.9936001442221,30.0,5390.78,179.7,43.0,8427.724806201551,30.0,5390.78,5879.808004326664,2012-01-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,18.0,3527.8848025959987,30.0,5359.5,5879.808004326664
CKM,Kerb Mix,43.0,m3,8427.724806201551,195.9936001442221,30.0,5390.78,179.7,43.0,8427.724806201551,30.0,5390.78,8427.724806201551,2012-08-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,0.0,0.0,0.0,0.0,2547.916801874888
CSA,Cement Powder (Stabilising),34.0,tonne,22220.8224,653.5536000000001,37.0,12410.0,335.4054054054054,0.0,0.0,0.0,0.0,0.0,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2011-10-01,2012-08-01,,,,,
CSA,Cement Powder (Stabilising),34.0,tonne,22220.8224,653.5536000000001,37.0,12410.0,335.4054054054054,12.0,7842.6432,37.0,12410.0,24181.4832,2011-10-01,P022 - P05 Semi-Urban Road Reconstruction,2011-10-01,2012-08-01,12.0,7842.6432,37.0,12410.0,24181.4832
CSA,Cement Powder (Stabilising),34.0,tonne,22220.8224,653.5536000000001,37.0,12410.0,335.4054054054054,34.0,22220.8224,37.0,12410.0,24181.4832,2011-11-01,P022 - P05 Semi-Urban Road Reconstruction,2011-10-01,2012-08-01,22.0,14378.1792,0.0,0.0,0.0
CSA,Cement Powder (Stabilising),34.0,tonne,22220.8224,653.5536000000001,37.0,12410.0,335.4054054054054,34.0,22220.8224,37.0,12410.0,22220.8224,2012-08-01,P022 - P05 Semi-Urban Road Reconstruction,2011-10-01,2012-08-01,0.0,0.0,0.0,0.0,-1960.6607999999978
QM2.3,2.3,100.0,tonne,0.0,0.0,80.66,3182.03,39.44954128440367,0.0,0.0,0.0,0.0,0.0,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2012-01-01,2012-02-01,,,,,
QM2.3,2.3,100.0,tonne,0.0,0.0,80.66,3182.03,39.44954128440367,,0.0,0.0,0.0,0.0,2011-10-01,P022 - P05 Semi-Urban Road Reconstruction,2012-01-01,2012-02-01,,0.0,0.0,0.0,0.0
QM2.3,2.3,100.0,tonne,0.0,0.0,80.66,3182.03,39.44954128440367,0.0,0.0,0.0,0.0,0.0,2011-11-01,P022 - P05 Semi-Urban Road Reconstruction,2012-01-01,2012-02-01,,0.0,0.0,0.0,0.0
QM2.3,2.3,100.0,tonne,0.0,0.0,80.66,3182.03,39.44954128440367,100.0,0.0,0.0,0.0,0.0,2012-01-01,P022 - P05 Semi-Urban Road Reconstruction,2012-01-01,2012-02-01,100.0,0.0,0.0,0.0,0.0
QM2.3,2.3,100.0,tonne,0.0,0.0,80.66,3182.03,39.44954128440367,100.0,0.0,80.66,3182.03,0.0,2012-02-01,P022 - P05 Semi-Urban Road Reconstruction,2012-01-01,2012-02-01,0.0,0.0,80.66,3182.03,0.0
QMS,Sand,455.0,m3,11300.576838116336,24.836432611244696,375.0,4651.945420000001,24.882666666666665,250.0,6209.108152811174,188.0,0.0,4669.249330914003,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,,,,,
QMS,Sand,455.0,m3,11300.576838116336,24.836432611244696,375.0,4651.945420000001,24.882666666666665,380.0,9437.844392272984,295.0,2674.7594200000003,7326.7476203171855,2011-10-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,130.0,3228.7362394618103,107.0,2674.7594200000003,2657.4982894031828
QMS,Sand,455.0,m3,11300.576838116336,24.836432611244696,375.0,4651.945420000001,24.882666666666665,380.0,9437.844392272984,330.0,3589.7194200000004,8196.02276171075,2011-12-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,0.0,0.0,35.0,914.96,869.2751413935648
QMS,Sand,455.0,m3,11300.576838116336,24.836432611244696,375.0,4651.945420000001,24.882666666666665,455.0,11300.576838116336,375.0,4651.945420000001,9313.66222921676,2012-01-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,75.0,1862.7324458433523,45.0,1062.2260000000006,1117.6394675060092
QMS,Sand,455.0,m3,11300.576838116336,24.836432611244696,375.0,4651.945420000001,24.882666666666665,455.0,11300.576838116336,375.0,4651.945420000001,11300.576838116336,2012-08-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-08-01,0.0,0.0,0.0,0.0,1986.9146088995767
RSM,Mesh,1032.0,m2,10988.854660000005,10.648114980620155,1032.0,15444.99,7.429263565891473,600.0,6388.868988372095,440.0,11024.79,4685.170591472869,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-02-01,,,,,
RSM,Mesh,1032.0,m2,10988.854660000005,10.648114980620155,1032.0,15444.99,7.429263565891473,600.0,6388.868988372095,512.0,11604.79,5451.8348700775205,2011-10-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-02-01,0.0,0.0,72.0,580.0,766.6642786046514
RSM,Mesh,1032.0,m2,10988.854660000005,10.648114980620155,1032.0,15444.99,7.429263565891473,1032.0,10988.854660000005,748.0,13347.29,7964.790005503877,2012-01-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-02-01,432.0,4599.985671627909,236.0,1742.5,2512.9551354263567
RSM,Mesh,1032.0,m2,10988.854660000005,10.648114980620155,1032.0,15444.99,7.429263565891473,1032.0,10988.854660000005,1032.0,15444.99,10988.854660000005,2012-02-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2012-02-01,0.0,0.0,284.0,2097.699999999999,3024.0646544961273
SWC,RCBC,2.0,each,6535.0,3267.5,2.0,920.0,460.0,0.0,0.0,0.0,0.0,0.0,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-07-01,,,,,
SWC,RCBC,2.0,each,6535.0,3267.5,2.0,920.0,460.0,0.0,0.0,,0.0,0.0,2012-02-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-07-01,0.0,0.0,,0.0,0.0
SWC,RCBC,2.0,each,6535.0,3267.5,2.0,920.0,460.0,0.0,0.0,0.0,0.0,0.0,2012-03-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-07-01,0.0,0.0,,0.0,0.0
SWC,RCBC,2.0,each,6535.0,3267.5,2.0,920.0,460.0,2.0,6535.0,2.0,0.0,6535.0,2012-04-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-07-01,2.0,6535.0,2.0,0.0,6535.0
SWC,RCBC,2.0,each,6535.0,3267.5,2.0,920.0,460.0,2.0,6535.0,2.0,920.0,6535.0,2012-07-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-07-01,0.0,0.0,0.0,920.0,0.0
SWH,Headwalls,2.0,each,1250.0,625.0,2.0,1141.81,571.0,0.0,0.0,0.0,0.0,0.0,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-06-01,,,,,
SWH,Headwalls,2.0,each,1250.0,625.0,2.0,1141.81,571.0,0.0,0.0,,0.0,0.0,2012-02-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-06-01,0.0,0.0,,0.0,0.0
SWH,Headwalls,2.0,each,1250.0,625.0,2.0,1141.81,571.0,0.0,0.0,0.0,0.0,0.0,2012-03-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-06-01,0.0,0.0,,0.0,0.0
SWH,Headwalls,2.0,each,1250.0,625.0,2.0,1141.81,571.0,2.0,1250.0,2.0,0.0,1250.0,2012-04-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-06-01,2.0,1250.0,2.0,0.0,1250.0
SWH,Headwalls,2.0,each,1250.0,625.0,2.0,1141.81,571.0,2.0,1250.0,2.0,551.81,1250.0,2012-05-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-06-01,0.0,0.0,0.0,551.81,0.0
SWH,Headwalls,2.0,each,1250.0,625.0,2.0,1141.81,571.0,2.0,1250.0,2.0,1141.81,1250.0,2012-06-01,P022 - P05 Semi-Urban Road Reconstruction,2012-04-01,2012-06-01,0.0,0.0,0.0,590.0,0.0
SWP,RCP,2.0,each,49.39199999999954,24.69599999999977,2.0,5576.5,448.5,0.0,0.0,0.0,4679.5,0.0,2011-09-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2011-11-01,,,,,
SWP,RCP,2.0,each,49.39199999999954,24.69599999999977,2.0,5576.5,448.5,2.0,49.39199999999954,1.0,5159.5,24.69599999999977,2011-10-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2011-11-01,2.0,49.39199999999954,1.0,480.0,24.69599999999977
SWP,RCP,2.0,each,49.39199999999954,24.69599999999977,2.0,5576.5,448.5,2.0,49.39199999999954,2.0,5576.5,49.39199999999954,2011-11-01,P022 - P05 Semi-Urban Road Reconstruction,2011-09-01,2011-11-01,0.0,0.0,1.0,417.0,24.69599999999977
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,,,,,
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,30.0,7283.333333333333,14.5,2701.68,1963.7913223140497,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,30.0,7283.333333333333,14.5,2701.68,1963.7913223140497
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,45.0,10925.0,14.5,2701.68,1963.7913223140497,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,15.0,3641.666666666667,0.0,0.0,0.0
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,60.0,14566.666666666666,20.5,3812.38,2776.3946280991736,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,15.0,3641.666666666666,6.0,1110.7000000000003,812.6033057851239
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,75.0,18208.33333333333,41.5,7648.379999999999,5620.506198347108,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,15.0,3641.6666666666624,21.0,3835.999999999999,2844.111570247934
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,90.0,21850.0,49.0,9078.38,6636.260330578512,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,15.0,3641.6666666666715,7.5,1430.0,1015.7541322314046
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,105.0,25491.666666666664,64.0,11980.48,8667.768595041323,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,15.0,3641.6666666666642,15.0,2902.1000000000004,2031.508264462811
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,120.0,29133.33333333333,119.0,21999.28,16116.63223140496,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,15.0,3641.6666666666642,55.0,10018.8,7448.863636363636
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,135.0,32775.0,119.0,21999.28,16116.63223140496,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,15.0,3641.6666666666715,0.0,0.0,0.0
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,135.0,32775.0,169.0,31311.88,22888.326446280997,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,0.0,0.0,50.0,9312.600000000002,6771.694214876037
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,135.0,32775.0,188.0,34782.13,25461.570247933883,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,0.0,0.0,19.0,3470.2499999999964,2573.2438016528868
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,135.0,32775.0,230.0,42620.43,31149.793388429756,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,0.0,0.0,42.0,7838.300000000003,5688.223140495873
11,Survey - Construction,135.0,hr,32775.0,242.77777777777777,242.0,44729.58,184.83471074380165,135.0,32775.0,242.0,44729.58,32775.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-11-01,2012-10-01,0.0,0.0,12.0,2109.1500000000015,1625.2066115702437
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,,,,,
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,15.0,2084.3023255813955,0.0,0.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,15.0,2084.3023255813955,0.0,0.0,0.0
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,30.0,4168.604651162791,0.0,0.0,0.0,2012-02-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,15.0,2084.3023255813955,0.0,0.0,0.0
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,45.0,6252.906976744187,9.0,1634.92,2172.727272727273,2012-03-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,15.0,2084.302325581396,9.0,1634.92,2172.727272727273
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,60.0,8337.209302325582,9.0,1634.92,2172.727272727273,2012-04-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,15.0,2084.302325581395,0.0,0.0,0.0
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,75.0,10421.511627906975,9.0,1634.92,2172.727272727273,2012-05-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,15.0,2084.3023255813932,0.0,0.0,0.0
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,90.0,12505.813953488374,43.0,7912.42,10380.80808080808,2012-06-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,15.0,2084.3023255813987,34.0,6277.5,8208.080808080806
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,145.0,20148.25581395349,54.5,10091.92,13157.070707070709,2012-07-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,55.0,7642.441860465115,11.5,2179.5,2776.262626262629
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,172.0,23900.0,59.5,11058.92,14364.141414141412,2012-08-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,27.0,3751.7441860465115,5.0,967.0,1207.070707070703
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,172.0,23900.0,65.0,12071.02,15691.919191919193,2012-09-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,0.0,0.0,5.5,1012.1000000000004,1327.777777777781
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,172.0,23900.0,69.5,12825.67,16778.282828282827,2012-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,0.0,0.0,4.5,754.6499999999996,1086.3636363636342
12,Survey - As Constructed,172.0,hr,23900.0,138.95348837209303,99.0,18263.07,184.4747474747475,172.0,23900.0,99.0,18263.07,23900.0,2012-11-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-11-01,0.0,0.0,29.5,5437.4,7121.717171717173
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.1,2542.5,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,,,,,
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.2,5085.0,0.05,1591.54,1271.25,2011-11-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.1,2542.5,0.05,1591.54,1271.25
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.3,7627.5,0.08,2350.81,2034.0,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.09999999999999998,2542.5,0.03,759.27,762.75
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.4,10170.0,0.1,2670.9,2542.5,2012-01-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.10000000000000003,2542.5,0.020000000000000004,320.09000000000015,508.5
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.5,12712.5,0.15,4611.7,3813.75,2012-02-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.09999999999999998,2542.5,0.04999999999999999,1940.7999999999997,1271.25
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.6,15255.0,0.15,4611.7,3813.75,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.09999999999999998,2542.5,0.0,0.0,0.0
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.7,17797.5,0.35,9695.78,8898.75,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.09999999999999998,2542.5,0.19999999999999998,5084.080000000001,5085.0
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.8,20340.0,0.45,12901.68,11441.25,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.10000000000000009,2542.5,0.10000000000000003,3205.8999999999996,2542.5
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,0.9,22882.5,0.5,14673.95,12712.5,2012-06-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.09999999999999998,2542.5,0.04999999999999999,1772.2700000000004,1271.25
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,1.0,25425.0,0.5,14673.95,12712.5,2012-07-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.09999999999999998,2542.5,0.0,0.0,0.0
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,1.0,25425.0,0.85,25104.7,21611.25,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.0,0.0,0.35,10430.75,8898.75
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,1.0,25425.0,0.95,27744.07,24153.75,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.0,0.0,0.09999999999999998,2639.369999999999,2542.5
13,QA Testing,1.0,item,25425.0,25425.0,1.0,27869.52,27870.0,1.0,25425.0,1.0,27869.52,25425.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2011-10-01,2012-10-01,0.0,0.0,0.050000000000000044,125.45000000000073,1271.25
15,Service Locations,0.0,hr,0.0,0.0,24.5,4054.9,165.51020408163265,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-08-01,,,,,
15,Service Locations,0.0,hr,0.0,0.0,24.5,4054.9,165.51020408163265,0.0,0.0,1.2,195.0,0.0,2012-01-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-08-01,0.0,0.0,1.2,195.0,0.0
15,Service Locations,0.0,hr,0.0,0.0,24.5,4054.9,165.51020408163265,0.0,0.0,9.0,1480.0,0.0,2012-03-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-08-01,0.0,0.0,7.8,1285.0,0.0
15,Service Locations,0.0,hr,0.0,0.0,24.5,4054.9,165.51020408163265,0.0,0.0,14.0,2282.5,0.0,2012-05-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-08-01,0.0,0.0,5.0,802.5,0.0
15,Service Locations,0.0,hr,0.0,0.0,24.5,4054.9,165.51020408163265,0.0,0.0,17.25,2860.0,0.0,2012-06-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-08-01,0.0,0.0,3.25,577.5,0.0
15,Service Locations,0.0,hr,0.0,0.0,24.5,4054.9,165.51020408163265,0.0,0.0,18.75,3107.5,0.0,2012-07-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-08-01,0.0,0.0,1.5,247.5,0.0
15,Service Locations,0.0,hr,0.0,0.0,24.5,4054.9,165.51020408163265,0.0,0.0,24.5,4054.9,0.0,2012-08-01,P024 - P06 Urban Road Reconstruction,2012-01-01,2012-08-01,0.0,0.0,5.75,947.4000000000001,0.0
32,Disposal offsite - Clearing waste,1.0,item,3115.0,3115.0,1.0,2535.32,2535.0,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2012-05-01,2012-10-01,,,,,
32,Disposal offsite - Clearing waste,1.0,item,3115.0,3115.0,1.0,2535.32,2535.0,1.0,3115.0,0.75,1933.19,2336.25,2012-05-01,P024 - P06 Urban Road Reconstruction,2012-05-01,2012-10-01,1.0,3115.0,0.75,1933.19,2336.25
32,Disposal offsite - Clearing waste,1.0,item,3115.0,3115.0,1.0,2535.32,2535.0,1.0,3115.0,0.75,1959.34,2336.25,2012-06-01,P024 - P06 Urban Road Reconstruction,2012-05-01,2012-10-01,0.0,0.0,0.0,26.149999999999864,0.0
32,Disposal offsite - Clearing waste,1.0,item,3115.0,3115.0,1.0,2535.32,2535.0,1.0,3115.0,0.75,1987.65,2336.25,2012-07-01,P024 - P06 Urban Road Reconstruction,2012-05-01,2012-10-01,0.0,0.0,0.0,28.310000000000173,0.0
32,Disposal offsite - Clearing waste,1.0,item,3115.0,3115.0,1.0,2535.32,2535.0,1.0,3115.0,0.75,1997.09,2336.25,2012-08-01,P024 - P06 Urban Road Reconstruction,2012-05-01,2012-10-01,0.0,0.0,0.0,9.439999999999827,0.0
32,Disposal offsite - Clearing waste,1.0,item,3115.0,3115.0,1.0,2535.32,2535.0,1.0,3115.0,0.9,2350.36,2803.5,2012-09-01,P024 - P06 Urban Road Reconstruction,2012-05-01,2012-10-01,0.0,0.0,0.15000000000000002,353.2700000000002,467.25
32,Disposal offsite - Clearing waste,1.0,item,3115.0,3115.0,1.0,2535.32,2535.0,1.0,3115.0,1.0,2535.32,3115.0,2012-10-01,P024 - P06 Urban Road Reconstruction,2012-05-01,2012-10-01,0.0,0.0,0.09999999999999998,184.96000000000004,311.5
33,Re-spread topsoil,240.0,m3,9148.261356135614,38.11775565056506,240.0,25138.26999999999,104.74166666666666,0.0,0.0,0.0,0.0,0.0,2011-10-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01,,,,,
33,Re-spread topsoil,240.0,m3,9148.261356135614,38.11775565056506,240.0,25138.26999999999,104.74166666666666,40.0,1524.7102260226025,20.0,2940.25,762.3551130113011,2011-12-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01,40.0,1524.7102260226025,20.0,2940.25,762.3551130113011
33,Re-spread topsoil,240.0,m3,9148.261356135614,38.11775565056506,240.0,25138.26999999999,104.74166666666666,80.0,3049.420452045205,30.0,4770.45,1143.5326695169515,2012-03-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01,40.0,1524.7102260226025,10.0,1830.1999999999998,381.1775565056504
33,Re-spread topsoil,240.0,m3,9148.261356135614,38.11775565056506,240.0,25138.26999999999,104.74166666666666,160.0,6098.84090409041,50.0,7250.785,1905.887782528253,2012-04-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01,80.0,3049.420452045205,20.0,2480.335,762.3551130113015
33,Re-spread topsoil,240.0,m3,9148.261356135614,38.11775565056506,240.0,25138.26999999999,104.74166666666666,240.0,9148.261356135614,60.0,8553.17,2287.0653390339035,2012-05-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01,80.0,3049.420452045204,10.0,1302.3850000000002,381.1775565056505
33,Re-spread topsoil,240.0,m3,9148.261356135614,38.11775565056506,240.0,25138.26999999999,104.74166666666666,240.0,9148.261356135614,80.0,11683.645,3049.4204520452045,2012-08-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01,0.0,0.0,20.0,3130.4750000000004,762.355113011301
33,Re-spread topsoil,240.0,m3,9148.261356135614,38.11775565056506,240.0,25138.26999999999,104.74166666666666,240.0,9148.261356135614,150.0,15479.395,5717.663347584758,2012-09-01,P024 - P06 Urban Road Reconstruction,2011-12-01,2012-10-01,0.0,0.0,70.0,3795.75,2668.242895539554
